Sp;Region;PLANT_CODE;POPUL_CODE;LAT;LON;ALT;IC;PN;WK;CK;IOE;Ann_PREC;Wkd/Lkd;Dvsh/Dosh;Lkd/L1p1l;Dpl/Lp;Ср.зн S2p3l-S2p4l;Dp_G;Dp_O;Dp_OG;Dp_ORe;Dp_Re;Dvl_Re;Dvl_OG;Dvl_ORe;Dvl_G;Dvl_O;Dnl_ORe;Dnl_OG;Dnl_Re;Dnl_G;Dnl_O;Dc_G;Dc_Re;Dc_OG;Dc_ORe;Dc_O;Dvns_Re;Dvns_G;Dvns_ORe;Dvns_OG;Dvns_O;Dnns_Re;Dnns_OG;Dnns_ORe;Dnns_G;Dnn_O;Dvvs_ORe;Dvvs_Re;Dvvs_O;Dvvs_G;Dvvs_OG;Dnvs_Re;Dnvs_OG;Dnvs_G;Dnvs_ORe;Сp_Y;Сp_W
Df;Primorskiy_Ol;N10;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.373626673998191;0.386363636363636;1.00494233937397;0.232558139534884;0.3;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Ol;N11;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.334484468000732;0.345521023765996;1.1358024691358;0.235081374321881;0.41;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Ol;N12;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.351996703321207;0.38877755511022;1.2243816254417;0.242753623188406;0.43;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Ol;N13;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.313676612313475;0.381889763779528;1.09516380655226;0.215094339622642;0.39;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Ol;N14;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.301890311661737;0.368770764119601;1.03517587939699;0.279112754158965;0.39;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Ol;N15;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.361640546989635;0.408333333333333;1.1216814159292;0.236607142857143;0.25;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Ol;N16;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.380779099810009;0.392776523702032;1.09010600706714;0.208695652173913;0.45;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Ol;N17;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.33123252021669;0.402464065708419;1.1141924959217;0.307125307125307;0.38;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Ol;N18;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.33101825305032;0.311942959001782;1.0337552742616;0.243298969072165;0.56;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Ol;N19;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.357720746266176;0.411057692307692;1.01733102253033;0.252676659528908;0.5;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Ol;N20;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.323701021800486;0.448851774530271;1.0028901734104;0.250409165302782;0.4;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Dag;Z5;P46;47.9174;138.1468;289;38.8802468735566;128.553316438486;40.4276320424121;-106.016780490516;1.8660517742422;710.383461604334;0.301714429988653;0.621621621621622;0.971896955503513;0.130781499202552;0.68;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Dag;Z6;P46;47.9174;138.1468;289;38.8802468735566;128.553316438486;40.4276320424121;-106.016780490516;1.8660517742422;710.383461604334;0.326872998586999;0.630208333333333;1.06825938566553;0.188571428571429;0.61;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O1;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.253989989132418;0.404214559386973;1.05316091954023;0.356234096692112;0.4;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O2;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.328026066063486;0.438423645320197;1.05605786618445;0.275555555555556;0.24;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O3;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.354161409491333;0.404432132963989;0.982558139534884;0.27390180878553;0.34;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O4;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.307213170823226;0.391393442622951;1.04945904173107;0.355113636363636;0.35;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O5;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.358394405897636;0.416666666666667;1.09677419354839;0.31638418079096;0.43;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O6;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.353135074014729;0.434782608695652;1.00364298724954;0.25635593220339;0.45;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O7;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.311624489384929;0.412868632707775;1.03125;0.313924050632911;0.43;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O8;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.305320519841977;0.41588785046729;1.07637655417407;0.223443223443223;0.4;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O9;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.331780107788052;0.502688172043011;0.978984238178634;0.272522522522523;0.4;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O10;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.323016254527568;0.439655172413793;1.03298969072165;0.25250501002004;0.16;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O11;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.327068072282814;0.353200883002208;1.19739292364991;0.258660508083141;0.28;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O12;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.300413915837956;0.398568019093079;1.01208981001727;0.320388349514563;0.34;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O13;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.283758594866757;0.41505376344086;1.03785488958991;0.231060606060606;0.35;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O14;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.334468781598754;0.402745995423341;0.996747967479675;0.319727891156463;0.35;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O15;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.311986888772603;0.388090349075975;1.1304347826087;0.256302521008403;0.24;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O16;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.323323870766945;0.463576158940397;1.03755868544601;0.23217550274223;0.18;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O17;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.310800645048943;0.454545454545455;1.01185770750988;0.302325581395349;0.22;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O18;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.308701359100573;0.402255639097744;1.02331961591221;0.214788732394366;0.39;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O19;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.297717053353539;0.389885807504078;0.998813760379597;0.340659340659341;0.31;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mal;O20;MC47;60.3825;151.2829;1000;39.44882644406;157.451629559117;11.1360814515968;-198.179809761687;1.02325866693296;425.81147628264;0.319237821194343;0.395;0.916802610114192;0.294117647058824;0.27;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Magadanskaya_Tal;Z50;M48;61.1315;152.3905;754;41.5731138417275;154.076586549734;13.7471784055379;-200.253942126473;1.01910551302724;407.054881690073;0.274384111658215;0.430809399477807;0.95304347826087;0.202733485193622;0.38;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Magadanskaya_Zav;Z51;M49;59.0504;150.6159;316;38.3600817042838;164.651243471715;18.4817773127471;-164.218859453998;1.22456623443254;460.101507346698;0.350945724401834;0.454117647058824;1.02487562189055;0.191489361702128;0.3;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Magadanskaya_Ola;Z52;M50;59.5909;151.1672;92;40.2229816029031;161.171801555291;21.0106585152013;-164.885367605695;1.2246608712549;445.311655362528;0.305332696125285;0.490405117270789;0.970833333333333;0.225806451612903;0.54;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Magadanskaya_Uda;Z53;M51;59.2544;155.1785;162;55.8838;-65.333814636992;2.7356060828041;-178.467310970023;0.901721360564771;2.18601814273664;0.297106727670922;0.592255125284738;1.07373271889401;0.230952380952381;0.44;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Magadanskaya_Past;Z54;M52;59.9695;153.1104;154;39.6921379367582;165.060504893798;19.5556511166116;-168.71425054239;1.21654514551459;442.529748394981;0.320141028509236;0.398260869565217;1.06631299734748;0.189956331877729;0.5;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Magadanskaya_Duk;Z7;M53;59.607;150.917;39;40.6213335882238;159.95761581949;21.7379902891767;-164.104781334302;1.22742889531085;443.538;0.321805889893239;0.498701298701299;1.03405017921147;0.295321637426901;0.21;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Magadanskaya_Kam;Z55;M54;59.6184;150.6427;250;40.1690614628881;159.525566956393;19.5024244753152;-169.992208268059;1.18954648004378;442.893731161891;0.30165274446558;0.458100558659218;1.09817671809257;0.154296875;0.55;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Magadanskaya_Tyep;Z56;M55;63.0528;152.2499;343;48.4673053277298;135.312268123448;19.4265779530407;-215.345545658312;0.925758796671955;347.081775683752;0.39056637088216;0.46236559139785;1.02641509433962;0.2;0.2;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Magadanskaya_Pl;Z57;M56;59.1151;151.6677;100;38.4825;167.210309021703;20.4322567778195;-158.115513488446;1.26983382605196;461.768749517194;0.377637002955149;0.480769230769231;0.956582633053221;0.208494208494208;0.37;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0
Df;Magadanskaya_Pl;Z58;M56;59.1151;151.6677;100;38.4825;167.210309021703;20.4322567778195;-158.115513488446;1.26983382605196;461.768749517194;0.273932295171265;0.434004474272931;1.06655574043261;0.216;0.44;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0
Df;Magadanskaya_Vak;Z59;M57;65.6453;154.714;268;54.1845;104.669239095967;22.4787920482863;-235.704;0.59141;255.206;0.342359838270078;0.417553191489362;1.02544031311155;0.209770114942529;0.12;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mad;Z60;M58;60.6072;150.6951;630;41.7111763518168;152.177377652756;15.7044290733745;-192.584099706971;1.05252383752703;415.01540978809;0.356499611499611;0.555555555555556;1.00765696784074;0.219512195121951;0.38;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Magadanskaya_Mag;Z8;M59;59.5922;150.7886;97;40.4845273562304;159.8048039469;21.1402627630599;-165.561915131787;1.21758400470142;443.670761526923;0.340703561805816;0.528535980148883;1.04584040747029;0.198852772466539;0.5;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
Df;Sakhalinskaya_Mog;Z61;S60;48.2307;142.5675;56;30.8121;216.249;34.5377208257171;-78.3619696249905;1.8584483082616;1062.13810192994;0.310650828405831;0.452898550724638;0.947990543735224;0.210526315789474;0.55;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Sakhalinskaya_Bol;Z62;S61;50.7197;156.2046;67;54.8116870027166;-156.20145881172;52.7100703013949;-122.812726894894;-0.28523448391397;1091.87916253585;0.331494431494432;0.647222222222222;1.08807339449541;0.28328611898017;0.46;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Kamchatka_Sla;Z9;K62;60.9705;165.8132;153;27.6270218151575;285.614147384429;14.597284848467;-126.309941604754;1.58618620177088;477.322881889906;0.356252674201392;0.53185595567867;1.04734848484848;0.166666666666667;0.33;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
Df;Kamchatka_Pl;Z63;K63;52.0227;157.3058;682;52.5840911005518;-123.54853106951;19.8534234603865;-145.373684078253;0.244014844210655;660.922406094982;0.432651506965411;0.51792828685259;0.95369211514393;0.185567010309278;0.43;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
Df;Kamchatka_Bys;Z64;K64;55.8888;158.6688;736;53.3982292530073;-87.9761269309018;-4.11445611518762;-171.897622035581;0.758905870432674;240.812634632815;0.330860368918688;0.571052631578947;1.06607142857143;0.218691588785047;0.65;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
Df;Kamchatka_Bol;Z65;K65;54.7929;160.2259;439;54.8115916041424;-115.1969213444;13.2932730682665;-159.264180706706;0.408782346900524;593.9861451457;0.299881476393139;0.526997840172786;1.12400635930048;0.14498933901919;0.35;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Kamchatka_Bol;Z66;K65;54.7929;160.2259;439;54.8115916041424;-115.1969213444;13.2932730682665;-159.264180706706;0.408782346900524;593.9861451457;0.322426832735678;0.514893617021277;1.06268656716418;0.143763213530655;0.45;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Kamchatka_Zao;Z67;K66;53.0135;158.7887;22;56.000850268361;-143.871351768977;40.7932386196918;-137.87873917357;-0.055666;960.633617985842;0.306661719830396;0.469026548672566;1.0624;0.289156626506024;0.46;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Kamchatka_Koz;Z68;K67;54.5948;161.662;500;54.7989333811071;-119.53540287719;11.1810229782765;-160.202245663316;0.39721;646.97231933834;0.283288752863183;0.44131455399061;1.03367003367003;0.159003831417625;0.31;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Kamchatka_SinD;Z69;K68;53.2942;157.4643;558;53.4178404514224;-116.305901745058;17.9224881109673;-150.781270858665;0.331082546139397;585.523555936679;0.338482273411382;0.496842105263158;0.977991746905089;0.218181818181818;0.22;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0
Df;Kamchatka_Bur;Z19;K69;54.3407;159.9238;325;55.1622762106924;-122.997628203998;20.5804665810145;-153.688400062094;0.284811044746365;694.167592497685;0.341628840399233;0.35632183908046;0.983333333333334;0.202380952380952;0.12;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0
Df;Kamchatka_Tig;Z70;K70;57.7614;158.6756;49;56.8057558456729;-95.8117831550014;13.831393759007;-168.534;0.581401671333191;388.035085460101;0.326030086978198;0.462526766595289;1.03687315634218;0.153119092627599;0.37;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
Df;Kamchatka_Tig;Z71;K70;57.7614;158.6756;49;56.805756843387;-95.8117340204862;13.8313664741277;-168.534;0.581402322858984;388.03450274629;0.270041762995003;0.614987080103359;1.03305785123967;0.164901664145235;0.51;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Kamchatka_Ach;Z72;K71;66.3891;176.7659;450;40.6381444431252;318.043832499809;15.9228486421226;-162.803733211967;1.3721162014143;567.394051702349;0.302366579432744;0.467120181405896;0.967115097159941;0.18013856812933;0.39;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Kamchatka_Ach;Z73;K71;66.3891;176.7659;450;40.6381444431252;318.043832499809;15.9228486421226;-162.803733211967;1.3721162014143;567.394051702349;0.288881080836578;0.553956834532374;1.05623471882641;0.136363636363636;0.4;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Kamchatka_Verkh;Z74;K72;59.6451;164.7107;4;58.6246782751279;-98.8542419000645;2.48980664246733;-183.018291758372;0.701821669567848;454.365662096199;0.316374365542681;0.37248322147651;0.983173076923077;0.197154471544715;0.4;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Kamchatka_Ol;Z10;K73;60.2154;166.1802;7;59.0282577839582;-97.9657300909023;-1.45327134808498;-187.563173043555;0.754249443670838;450.091472296182;0.262974026429775;0.542635658914729;1.03645833333333;0.204545454545454;0.27;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Kamchatka_Kul;Z11;K74;60.2815;166.1715;3;59.0573;-97.4396244096982;-1.64590078516773;-187.888795621191;0.760554814226064;444.129164823411;0.290897635671545;0.45916114790287;0.995481927710843;0.209606986899563;0.22;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Kamchatka_Khal;Z75;K75;53.0208;158.7308;24;55.9815333649814;-143.532768875338;40.6992643617773;-137.935585881288;-0.052551246371488;956.203917037085;0.311237140928746;0.508849557522124;1.08426073131955;0.226415094339623;0.37;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Kamchatka_Kor;Z12;K76;53.2472;158.585;371;54.4649744483923;-127.587576361509;25.3065361219704;-146.98832216678;0.192153547026645;739.047225149572;0.31250331103581;0.515942028985507;1.12715517241379;0.162100456621005;0.31;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Kamchatka_Dol;Z76;K77;55.2759;159.2003;93;56.2237782895372;-120.282232988741;25.3377976044316;-154.049053896598;0.276047195846971;677.089467657334;0.301119462287826;0.485955056179775;1.01730769230769;0.179047619047619;0.4;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Kamchatka_Yur;Z77;K78;53.2909;157.4534;1130;50.8900945990691;-94.4753789742231;-5.50708844909561;-163.449592789228;0.681694688688902;281.393618504759;0.287544798909522;0.458628841607565;0.944869831546707;0.240079365079365;0.48;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
