,filename,length,width,area,perimiter
173,./data/led_rotaded/output_DSC04492.tps_1,1.7454234668710042,0.9707205178679602,1.229054306055031,4.2440441685730255
174,./data/led_rotaded/output_DSC04492.tps_2,1.576286433005714,0.9466302902856771,1.1053523639754124,3.9474759273664275
175,./data/led_rotaded/output_DSC04492.tps_3,1.782298689041,0.9733337159917088,1.266773846291585,4.318332492569403
176,./data/led_rotaded/output_DSC04525.tps_0,2.2871047861224274,1.3656365976649427,2.2559926657459637,5.664401629649283
177,./data/led_rotaded/output_DSC04525.tps_1,2.1731037720527366,1.300312204958174,2.053927632780937,5.399108567618163
178,./data/led_rotaded/output_DSC04525.tps_2,1.9927324462007054,1.224337188312174,1.8821869992067002,5.100640479895572
179,./data/led_rotaded/output_DSC04525.tps_3,2.4760405612791523,1.3049635631753418,2.424798924140567,5.995434542035358
180,./data/led_rotaded/output_DSC04525.tps_4,2.003961515872926,1.246923877448328,1.8549689483049911,5.080744919342443
181,./data/led_rotaded/output_DSC04703.tps_0,2.293926341723103,1.3644400649175705,2.3161561709365883,5.720672440879033
182,./data/led_rotaded/output_DSC04703.tps_1,2.6153062584414988,1.6379613469897294,3.2057498061842713,6.650089142999361
183,./data/led_rotaded/output_DSC04703.tps_2,2.294718554625071,1.4017415366492378,2.396171640659977,5.795028349165853
184,./data/led_rotaded/output_DSC04703.tps_3,2.6705660410801104,1.573036848146653,3.16966350019306,6.690955307754185
185,./data/led_rotaded/output_DSC04703.tps_4,2.0050393403636337,1.192088674122458,1.823298908491097,5.0639402695316695
186,./data/led_rotaded/output_DSC04703.tps_5,2.1494816517001762,1.3031933992380025,2.051027555214579,5.374307338527333
187,./data/led_rotaded/output_DSC04742.TPS_0,1.836869377916871,1.140856747931108,1.5926536311734798,4.6973455180987616
188,./data/led_rotaded/output_DSC04742.TPS_1,2.190579710076854,1.1742159332989435,1.9353398353885334,5.354959388759674
189,./data/led_rotaded/output_DSC04742.TPS_2,2.1564718403064114,1.2023771514642894,1.9379455909737817,5.297232505510635
190,./data/led_rotaded/output_DSC04742.TPS_3,2.166723295603761,1.2683164230127515,2.0434025807667093,5.394371595979704
191,./data/led_rotaded/output_DSC04742.TPS_4,1.916253465627813,1.2429708991737671,1.7757732125088384,4.942666932804055
192,./data/led_rotaded/output_DSC04766.tps_0,1.6052590130185203,1.0282451839780498,1.2175353865797582,4.117503313522298
193,./data/led_rotaded/output_DSC04766.tps_1,1.5587370581314919,0.9676092589326757,1.1162259539430466,3.952794934880405
194,./data/led_rotaded/output_DSC04766.tps_2,1.431630321507274,0.8602293263962144,0.95005247832859,3.6482325126677697
195,./data/led_rotaded/output_DSC04766.tps_3,1.8866130064002729,1.0308615113872783,1.4789668724031748,4.634742651640259
196,./data/mucr_rotated/output_DSC02877.TPS_0,5.108551908520823,1.7898439532563657,5.992276080664589,11.056698754139628
197,./data/mucr_rotated/output_DSC02877.TPS_1,4.150361522220982,1.607739187153824,4.635126084025834,9.191118270556462
198,./data/mucr_rotated/output_DSC02877.TPS_2,4.142768434910363,1.4946088963464645,4.0435529275843045,9.016969373244365
199,./data/mucr_rotated/output_DSC02877.TPS_3,4.562539022521387,1.5896294533064381,5.0765253475033045,9.94587374193689
200,./data/mucr_rotated/output_DSC02877.TPS_4,4.670703010605376,1.7532730704818207,5.737241032673631,10.306494254088022
201,./data/mucr_rotated/output_DSC02877.TPS_5,4.411369420525709,1.390334884188266,3.88010666606594,9.409373389770748
202,./data/mucr_rotated/output_DSC02878.TPS_0,5.15769581735595,2.0863108179189767,7.51564345475926,11.523204245152131
203,./data/mucr_rotated/output_DSC02878.TPS_1,4.6870817924253245,1.7950608651906892,5.6291623019586785,10.298804130020676
204,./data/mucr_rotated/output_DSC02878.TPS_2,4.911734522604554,1.774715910338108,5.843067987283611,10.709202665327666
205,./data/mucr_rotated/output_DSC02878.TPS_3,4.282805137106669,1.6310724895670194,4.7354085464001585,9.456057918968062
206,./data/mucr_rotated/output_DSC02878.TPS_4,5.165500467750923,1.9336688385976464,6.772947626938316,11.323080350371832
207,./data/mucr_rotated/output_DSC02923.TPS_0,4.77803433613843,2.025743738872456,6.5859205040105575,10.719875320571672
208,./data/mucr_rotated/output_DSC02923.TPS_1,3.74010567860225,1.7921508879967114,4.663510935937841,8.693241974518596
209,./data/mucr_rotated/output_DSC02923.TPS_2,3.554178922297957,1.6907191543542326,4.229765813353531,8.870240546125302
210,./data/mucr_rotated/output_DSC02923.TPS_3,3.7402041800731443,1.7600755565975637,4.324857739223889,8.552938631087745
211,./data/mucr_rotated/output_DSC02923.TPS_4,5.288001021933216,2.3397369713835974,8.235349282288764,11.89061527388383
212,./data/mucr_rotated/output_DSC02923.TPS_5,3.6298704214581474,1.8760462588013749,4.650911307235555,8.51148278952178
213,./data/mucr_rotated/output_DSC02923.TPS_6,4.039071549969548,1.8054926386432504,4.70050703031053,9.099015014040456
214,./data/mucr_rotated/output_DSC02924.TPS_0,3.598459240088385,1.3728433150253625,3.308391717821989,7.90932947170978
215,./data/mucr_rotated/output_DSC02924.TPS_1,4.777482120072467,1.7753607697329634,5.7623311727727495,10.465805860092168
216,./data/mucr_rotated/output_DSC02924.TPS_2,4.208382797390465,1.6013968233389055,4.603624060126994,9.272045263804415
217,./data/mucr_rotated/output_DSC02924.TPS_3,3.4292574226793535,1.289603259232038,3.0504752051302613,7.55138136970841
218,./data/mucr_rotated/output_DSC02924.TPS_4,4.19569285353887,1.5243688090416152,4.43874156096138,9.190758662157135
219,./data/mucr_rotated/output_DSC02924.TPS_5,4.43680489778334,1.5459026904624409,4.886126752456309,9.716792617800861
220,./data/mucr_rotated/output_DSC02924.TPS_6,3.817370881741145,1.5375111266953232,4.002820874000917,8.501105249447432
221,./data/mucr_rotated/output_DSC02926.TPS_0,3.4119909153850054,1.6144301196327735,3.7366768826811114,7.794915944426256
222,./data/mucr_rotated/output_DSC02926.TPS_1,3.785945192955567,1.843041719851005,4.62490951924196,8.701291472026641
223,./data/mucr_rotated/output_DSC02926.TPS_2,3.9056515934330847,1.6914941915565063,4.670382738271417,8.852175378165605
224,./data/mucr_rotated/output_DSC02926.TPS_3,3.6614154384745996,1.8127955785454808,4.52468976356017,8.457919970633107
225,./data/mucr_rotated/output_DSC02926.TPS_4,4.209228804041823,1.7509473913205325,5.105258978134036,9.425467542863556
226,./data/mucr_rotated/output_DSC02926.TPS_5,3.1046609385460258,1.738321965462407,3.769351528133127,7.462169986911524
227,./data/mucr_rotated/output_DSC02926.TPS_6,4.449463820949465,1.8233789584447595,5.411136567095649,9.870378176427664
228,./data/mucr_rotated/output_DSC02931.TPS_0,4.1113184229252235,1.7853960742936277,5.0239055089944475,9.275466407563867
